id,gap,magnitude,significance,depth,distance,latitude,longitude,name,hour
uw61179807,190,1.77,48,13.76,0.1168,47.4683333,-121.5996667,Washington,12
hv61378096,102,1.77,48,38.53,0.051,19.2093334,-155.4640045,Hawaii,20
ci37665520,36,1.77,48,13.4,0.1008,34.5351667,-119.109,California,15
ci37668024,24,1.77,48,3.1,0.03779,34.2906667,-116.8905,California,23
nc72683476,41,1.77,48,9.82,0.1538,39.3351667,-122.7993333,California,20
hv61355286,267,1.76,48,33.915,0.1203,19.2946667,-155.0171667,Hawaii,21
nc72670296,66,1.76,48,9.84,0.1559,38.5073333,-122.4316667,California,1
ci37645096,51,1.76,48,7.11,0.02822,34.1195,-116.9223333,California,12
nc72669350,113,1.76,48,12.81,0.1008,40.118,-122.184,California,4
nc72669930,62,1.76,48,-0.11,0.02516,36.8933333,-121.6213333,California,14
uw61190806,105,1.76,48,30.41,0.1719,47.7235,-123.9196667,Washington,7
nc72672780,71,1.76,48,2.54,0.009997,38.8135,-122.8178333,California,2
uw61192936,67,1.76,48,14.85,0.09445,47.9926667,-121.8956667,Washington,14
hv61378446,76,1.76,48,26.479,0.0522,19.7821667,-155.401,Hawaii,5
nm60155956,55,1.76,48,12.3,0.05439,36.3498333,-89.5653333,Tennessee,13
uw61183892,138,1.76,48,-0.79,0.1185,46.6211667,-120.768,Washington,20
nc72684556,92,1.76,48,-0.27,0.0164,37.322,-122.1066667,California,13
ci37672232,52,1.76,48,7.28,0.03521,33.9778333,-117.534,California,22
nc72666956,53,1.75,47,1.56,0.0119,38.7781667,-122.7505,California,3
nc72666976,194,1.75,47,8.4,0.1164,36.1681667,-120.1663333,California,6
uu60157087,59,1.75,47,5.73,0.07858,44.5741667,-110.7581667,Wyoming,15
nc72670230,229,1.75,47,11.41,0.05658,40.134,-120.225,California,5
ci37437575,108,1.75,47,9.26,0.01164,32.6516667,-115.9351667,California,19
hv61367151,151,1.75,47,35.925,0.05807,19.1961667,-155.4715,Hawaii,17
nc72675986,57,1.75,47,13.08,0.1409,39.322,-122.7845,California,7
nc72677051,45,1.75,47,10.05,0.1612,39.3393333,-122.8081667,California,2
ci37445823,72,1.75,47,9.72,0.0267,32.7786667,-115.4498333,California,9
nc72677496,116,1.75,47,8.52,0.08473,36.2993333,-120.7818333,California,1
nc72677746,48,1.75,47,3.83,0.06662,36.703,-121.3426667,California,12
nc72678371,63,1.75,47,5.59,0.1844,39.4118333,-123.3178333,California,15
ci37448143,65,1.75,47,12.86,0.04717,32.8753333,-116.3698333,California,1
nc72682256,110,1.75,47,10.57,0.1567,39.3331667,-122.8035,California,15
nc72667006,92,1.74,47,4.3,0.05841,38.9155,-122.8926667,California,8
ci37641240,49,1.74,47,9.34,0.009231,33.5145,-116.4226667,California,22
hv61361226,117,1.74,47,2.686,0.005172,19.388,-155.2465,Hawaii,23
hv61363521,78,1.74,47,0.018,0.006722,19.4065,-155.2768333,Hawaii,0
hv61363791,181,1.74,47,13.057,0.1237,20.0266667,-155.3671667,Hawaii,11
nc72670540,51,1.74,47,7.38,0.06029,38.5963333,-122.6206667,California,15
ci37438463,30,1.74,47,13,0.1129,34.08,-117.2813333,California,19
ci37440903,147,1.74,47,5.22,0.03745,37.234,-117.599,California,10
ci37445071,33,1.74,47,10.58,0.01691,34.699,-117.951,California,13
ci37447095,63,1.74,47,8.57,0.1322,34.9545,-118.5135,California,19
nc72681001,96,1.74,47,4.91,0.1581,39.3326683,-122.805336,California,4
hv61388066,123,1.74,47,3.1,0.007817,19.3805008,-155.2445068,Hawaii,22
ci37672112,18,1.74,47,8.78,0.06222,34.1661667,-117.444,California,18
uw61172727,254,1.73,46,-1.54,0.3427,44.2975,-120.8655,Oregon,14
nc72669641,155,1.73,46,1.87,0.1414,37.4133333,-119.0083333,California,22
nc72669966,207,1.73,46,8.1,0.175,37.0503333,-122.3556667,California,10
nc72670640,85,1.73,46,4.55,0.02852,37.5818333,-118.8635,California,19
nc72672690,40,1.73,46,11.28,0.1417,39.3191667,-122.7858333,California,0
ci37449255,95,1.73,46,0.96,0.1615,36.398,-117.8705,California,1
nc72680781,102,1.73,46,5.57,0.04645,37.4855,-118.78,California,20
ci37667128,40,1.73,46,8.13,0.08288,34.4268333,-116.8591667,California,4
hv61382751,80,1.73,46,1.502,0.02105,19.4146667,-155.6091667,Hawaii,18
mb80166469,70,1.73,46,2.02,0.158,45.5268333,-111.8305,Montana,8
hv61388826,116,1.73,46,1.05,0.006539,19.3778324,-155.2353363,Hawaii,11
nc72669656,107,1.72,46,7.01,0.03927,40.3918333,-121.4741667,California,22
nc72670301,68,1.72,46,10.85,0.1532,38.5078333,-122.4275,California,1
hv61362061,119,1.72,46,33.087,0.01463,19.17,-155.4601667,Hawaii,17
nc72672620,68,1.72,46,8.58,0.1626,39.3383333,-122.8101667,California,22
ci37443479,66,1.72,46,5.23,0.02146,33.3363333,-115.7165,California,10
uw61193381,126,1.72,46,8.05,0.1466,47.6903333,-121.9063333,Washington,23
nc72677161,50,1.72,46,13.52,0.05524,37.7388333,-122.4303333,California,7
ci37665096,32,1.72,46,4.01,0.08999,33.488,-116.7926667,California,10
ci37666904,46,1.72,46,10.26,0.1289,33.3808333,-116.3416667,California,23
ci37641856,30,1.71,45,5.56,0.02162,33.2478333,-116.4083333,California,14
ci37143700,108,1.71,45,2.97,0.02494,33.1981667,-115.6463333,California,14
nc72670955,325,1.71,45,3.12,0.2326,41.7438333,-121.4398333,California,7
nc72670521,67,1.71,45,7.12,0.1544,38.5221667,-122.4385,California,9
ci37645552,56,1.71,45,16.55,0.1756,35.1251667,-119.2066667,California,1
hv61367556,113,1.71,45,26.751,0.1364,19.7315,-155.3903333,Hawaii,0
nc72672560,40,1.71,45,2.32,0.007891,38.8343333,-122.799,California,19
nc72672700,64,1.71,45,11.53,0.1421,39.316,-122.7865,California,0
nc72673395,56,1.71,45,8.99,0.1505,39.3295,-122.796,California,22
ci37446855,150,1.71,45,-0.12,0.08867,33.0608333,-114.9868333,California,15
nc72679701,55,1.71,45,5.7,0.04429,39.5261667,-122.8896667,California,14
nc72682581,85,1.71,45,6.31,0.02169,35.9713326,-120.5313339,California,20
ci37669328,33,1.71,45,1.31,0.1435,33.2728333,-116.1118333,California,7
hv61386856,60,1.71,45,1.87,0.006993,19.4073334,-155.2653351,Hawaii,9
ci37671168,55,1.71,45,3.09,0.009402,35.9553333,-117.6575,California,1
ak13831372,89.9999928,1.7,44,71,0.678228,58.4244,-153.6441,Alaska,7
ak13808077,50.39999597,1.7,44,10.1,0.133849,63.5137,-151.2119,Alaska,12
ak13810299,32.39999741,1.7,44,27.8,0.1131877,61.8735,-148.1367,Alaska,18
ak13810729,183.5999853,1.7,44,0,0.2129007,58.4159,-154.7655,Alaska,19
nn00553550,60.83,1.7,44,9.5,0.188,38.2658,-118.7435,Nevada,22
ak13832326,57.59999539,1.7,44,114,0.05569555,59.7084,-153.2323,Alaska,22
ak13832336,115.1999908,1.7,44,89.9,0.4365812,57.7013,-155.5783,Alaska,0
ak13812646,104.3999916,1.7,44,19.6,0.5731252,60.3553,-147.7705,Alaska,1
ak13832345,233.9999813,1.7,44,63.3,0.3422581,52.684,-169.1817,Alaska,2
ak13813558,53.99999568,1.7,44,4.5,0.04581408,61.3091,-152.4285,Alaska,4
ak13832403,269.9999784,1.7,44,54.8,0.4024452,51.8713,-174.0807,Alaska,11
uu60157112,146,1.7,44,10.52,0.1012,44.6766667,-110.041,Wyoming,19
ak13816030,46.79999626,1.7,44,45.8,0.4240048,62.2571,-149.4046,Alaska,22
ak13816534,230.3999816,1.7,44,59.8,0.3826823,51.9592,-174.4556,Alaska,4
ak13832228,68.39999453,1.7,44,187.9,0.4581408,63.4649,-151.8874,Alaska,5
ak13832231,244.7999804,1.7,44,26.7,0.6943977,52.7454,-167.5684,Alaska,5
ak13817053,201.5999839,1.7,44,68.8,0.3889705,53.3339,-167.2707,Alaska,6
ak13832242,277.1999778,1.7,44,22.4,1.165115,53.3479,-164.055,Alaska,7
ak13817078,89.9999928,1.7,44,8.4,0.1006113,58.3166,-154.9214,Alaska,7
ak13818162,93.59999251,1.7,44,16.4,0.2757828,64.4481,-154.0284,Alaska,12
ak13832269,226.7999819,1.7,44,25.1,0.7968057,55.345,-158.5232,Alaska,14
ak13818818,0,1.7,44,0,0,64.9886,-147.3234,Alaska,20
ak13818866,0,1.7,44,16.2,0,59.7493,-138.1269,Alaska,23
ak13839956,61.1999951,1.7,44,105.8,0,59.7664,-153.0736,Alaska,2
ci37643440,48,1.7,44,11.28,0.06599,33.978,-117.7558333,California,8
ak13819206,0,1.7,44,3.4,0,63.0876,-151.4417,Alaska,11
ak13819483,0,1.7,44,38.3,0,51.3814,-177.065,Alaska,16
ak13840008,0,1.7,44,136.5,0,59.9726,-153.5487,Alaska,17
ak13819843,46.79999626,1.7,44,65.1,0,59.9892,-151.8268,Alaska,0
ak13837616,61.1999951,1.7,44,106.6,0,59.7763,-153.0293,Alaska,6
ak13837625,277.1999778,1.7,44,50.7,0,51.8889,-173.9887,Alaska,9
uw61173682,78,1.7,44,-0.34,0.09208,44.1128333,-123.0371667,Oregon,11
ak13821049,89.9999928,1.7,44,0,0,61.1246,-147.5133,Alaska,13
ak13821196,68.39999453,1.7,44,1.1,0,61.3004,-152.4329,Alaska,15
ak13821328,35.99999712,1.7,44,64.9,0,62.2866,-150.5746,Alaska,16
ak13837656,118.7999905,1.7,44,112.1,0,59.3207,-153.5901,Alaska,16
ak13837658,57.59999539,1.7,44,124.2,0,59.9556,-153.214,Alaska,17
ak13821619,32.39999741,1.7,44,112.1,0,60.3336,-152.7229,Alaska,19
ak13821625,71.99999424,1.7,44,63.9,0.3781907,61.5675,-150.8162,Alaska,20
nn00554012,50.98,1.7,44,3.8,0.028,38.4373,-118.3015,Nevada,20
ak13839767,64.79999482,1.7,44,154,0,60.3627,-153.1161,Alaska,23
ak13839773,93.59999251,1.7,44,67.1,0,59.1038,-152.8292,Alaska,1
ak13822418,89.9999928,1.7,44,0,0,61.1447,-147.4953,Alaska,2
ak13822425,50.39999597,1.7,44,18.4,0,60.6785,-146.7372,Alaska,2
ak13839791,201.5999839,1.7,44,44.8,0,51.4042,-178.7848,Alaska,3
ak13839799,205.1999836,1.7,44,22.4,0,51.3176,-179.0095,Alaska,4
ak13822967,129.5999896,1.7,44,1.3,0,69.2724,-143.9188,Alaska,6
nn00554063,106.37,1.7,44,4.2,0.646,41.2662,-119.0397,Nevada,8
ak13823346,53.99999568,1.7,44,116.8,0,61.0687,-152.4171,Alaska,9
ak13823358,46.79999626,1.7,44,42.5,0,60.8594,-150.1868,Alaska,10
hv61360721,209,1.7,44,32.605,0.09293,19.0843333,-155.3983333,Hawaii,14
ak13839895,75.59999395,1.7,44,91.7,0.2173923,59.5163,-152.8964,Alaska,19
ak13825310,28.7999977,1.7,44,11.2,0,63.249,-151.3276,Alaska,23
ak13825788,32.39999741,1.7,44,24,0,62.0683,-149.4338,Alaska,1
ak13840314,71.99999424,1.7,44,7.3,0,58.913,-153.4099,Alaska,2
ak13840341,273.5999781,1.7,44,18.9,0,53.3008,-165.5971,Alaska,8
ak13827711,35.99999712,1.7,44,46.5,0,61.6534,-150.3619,Alaska,12
nn00554269,221.96,1.7,44,10.2,0.146,41.8676,-119.6366,Oregon,13
nc72669590,55,1.7,44,6.41,0.04312,36.5511667,-121.1453333,California,18
ak13840382,118.7999905,1.7,44,63.7,0,59.0675,-152.4821,Alaska,18
ak13844661,100.7999919,1.7,44,123.5,0,61.0413,-152.4132,Alaska,20
nc72669645,128,1.7,44,2.61,0.01322,40.4746667,-121.5286667,California,20
ak13829073,0,1.7,44,71.6,0,59.4953,-152.5396,Alaska,21
ak13844671,255.5999796,1.7,44,45.2,0,53.61,-165.3659,Alaska,23
ak13829083,0,1.7,44,42.3,0,62.0855,-147.0273,Alaska,23
nn00554346,87.59,1.7,44,13.4,0.355,40.3525,-119.4598,Nevada,0
ak13829129,208.7999833,1.7,44,25.6,0,51.2774,-179.3761,Alaska,6
ak13844714,154.7999876,1.7,44,98.8,0,56.3836,-158.7491,Alaska,7
ak13829267,57.59999539,1.7,44,46.3,0,61.0623,-150.2372,Alaska,10
ak13844734,64.79999482,1.7,44,3,0,60.1743,-139.5215,Alaska,11
ak13829341,64.79999482,1.7,44,107.5,0,62.1367,-152.1119,Alaska,13
ak13829477,0,1.7,44,45.3,0,61.0784,-150.2403,Alaska,20
ak13829527,0,1.7,44,45.4,0,60.112,-150.4306,Alaska,23
pr16217003,327.6,1.7,44,4,0.13115403,17.8556,-67.116,Puerto Rico,5
ak13830042,0,1.7,44,76.3,0,61.6565,-151.6088,Alaska,10
ak13830144,0,1.7,44,13.4,0,52.715,-166.6745,Alaska,11
ak13830622,0,1.7,44,6.1,0,60.2808,-148.1912,Alaska,18
nn00554770,43.95,1.7,44,8.5,0.194,38.2607,-118.7517,Nevada,7
ak13831637,194.3999844,1.7,44,5,0.9064001,65.4024,-143.2936,Alaska,9
ak13831643,35.99999712,1.7,44,5,0.316207,63.2939,-151.3338,Alaska,10
ak13831970,197.9999842,1.7,44,5,0.2281721,59.8416,-140.999,Alaska,16
ak13832537,0,1.7,44,13.5,0,61.4368,-150.7349,Alaska,21
ak13832650,187.199985,1.7,44,74.7,0,52.2503,-175.275,Alaska,23
ak13833809,115.1999908,1.7,44,4,0,65.0889,-154.3601,Alaska,17
ak13834870,0,1.7,44,20,0,60.8805,-150.5419,Alaska,12
ak13834871,0,1.7,44,83.7,0,62.0389,-151.5928,Alaska,12
ak13834873,0,1.7,44,111.3,0,63.1636,-150.4637,Alaska,13
ak13847411,89.9999928,1.7,44,6.1,0,60.3962,-147.7496,Alaska,14
ak13847412,212.399983,1.7,44,26.6,0,54.2514,-164.6045,Alaska,14
ak13835178,25.19999798,1.7,44,96.9,0,63.1395,-150.2223,Alaska,15
ak13847432,122.3999902,1.7,44,61.2,0,58.2184,-152.9191,Alaska,18
ak13835516,46.79999626,1.7,44,6.2,0,63.5671,-147.9412,Alaska,19
ak13859194,57.59999539,1.7,44,95.2,0,59.8068,-153.0934,Alaska,5
ak13859206,197.9999842,1.7,44,34.5,0,57.8201,-152.3278,Alaska,8
ak13859207,241.1999807,1.7,44,46.3,0,51.4242,-175.6152,Alaska,8
ak13836567,53.99999568,1.7,44,2.7,0,65.4016,-144.7131,Alaska,13
ak13836976,39.59999683,1.7,44,135.8,0,63.5365,-150.0347,Alaska,16
ak13836978,39.59999683,1.7,44,66.2,0,62.416,-150.9993,Alaska,16
ak13837899,0,1.7,44,5,0,67.3393,-145.0209,Alaska,3
ak13837901,0,1.7,44,5,0,67.3393,-145.0209,Alaska,3
nn00555465,61.58,1.7,44,4,0.163,38.9263,-119.5846,Nevada,5
ak13838540,0,1.7,44,15,0,58.5032,-154.981,Alaska,10
ak13839162,0,1.7,44,100,0,59.8484,-153.0934,Alaska,15
ak13839184,0,1.7,44,25,0,57.0638,-157.6476,Alaska,17
ak13839206,179.9999856,1.7,44,5,0.4168183,69.7401,-146.3768,Alaska,19
nc72672765,66,1.7,44,11.94,0.1398,39.3146667,-122.7835,California,1
ak13839346,46.79999626,1.7,44,25,0.2955457,61.8994,-149.5755,Alaska,5
ak13839738,53.99999568,1.7,44,100,0.2057142,60.3092,-152.4214,Alaska,16
nc72673315,65,1.7,44,7.97,0.1524,39.323,-122.7993333,California,17
ak13840032,0,1.7,44,69.3,0,61.4606,-151.3652,Alaska,20
ak13875608,233.9999813,1.7,44,65.4,0,53.9427,-164.8509,Alaska,0
ak13875611,241.1999807,1.7,44,53.9,0,54.0373,-164.2127,Alaska,0
pr16224004,122.4,1.7,44,19,0.16888327,18.3316,-67.0029,Puerto Rico,1
ak13840227,0,1.7,44,104.8,0,63.1057,-150.5032,Alaska,7
ak13840273,0,1.7,44,72.4,0,60.3377,-151.8161,Alaska,9
ak13840477,0,1.7,44,3.5,0,61.5356,-141.358,Alaska,13
ak13840480,0,1.7,44,24.5,0,57.1781,-157.9139,Alaska,13
ak13875693,57.59999539,1.7,44,120.8,0,58.9452,-154.386,Alaska,17
ak13841657,0,1.7,44,67.2,0,59.9031,-152.1906,Alaska,16
ak13841667,0,1.7,44,8,0,61.3905,-146.9751,Alaska,17
nc71015517,42,1.7,44,10.61,0.1417,39.3141667,-122.786,California,23
ak13879110,176.3999859,1.7,44,80.6,0,57.5681,-155.2433,Alaska,2
ak13841921,0,1.7,44,4.8,0,63.5504,-151.05,Alaska,7
ak13842113,0,1.7,44,7.3,0,60.5628,-144.495,Alaska,16
ak13842674,0,1.7,44,20,0,60.9757,-147.4234,Alaska,4
ak13843374,0,1.7,44,20,0,62.2383,-148.1758,Alaska,11
ak13844053,0,1.7,44,10,0,62.5812,-143.0423,Alaska,17
ak13845486,0,1.7,44,15,0,65.2344,-149.3468,Alaska,8
ak13846560,0,1.7,44,10,0,65.6418,-152.5759,Alaska,18
ak13846666,0,1.7,44,30,0,61.9355,-147.9812,Alaska,8
nm60155456,62,1.7,44,0.77,0.05197,36.0106667,-89.8756667,Missouri,17
ak13847785,0,1.7,44,100,0,62.9914,-150.7953,Alaska,18
ak13851171,0,1.7,44,5,0,60.9776,-147.5264,Alaska,19
ak13852101,0,1.7,44,70,0,62.814,-149.6321,Alaska,4
ak13853955,0,1.7,44,30,0,60.8494,-149.5894,Alaska,13
nc72680901,47,1.7,44,9.23,0.145,39.3173333,-122.7901667,California,0
ak13857999,0,1.7,44,70,0,59.1941,-152.6618,Alaska,8
pr16234003,313.2,1.7,44,15,0.00538989,17.9647,-67.041,Puerto Rico,23
ak13863896,0,1.7,44,25,0,59.9335,-152.0959,Alaska,9
ak13863901,0,1.7,44,6.8,0,61.9634,-143.6682,Alaska,10
ak13871443,0,1.7,44,40,0,65.106,-144.4562,Alaska,20
ak13873230,0,1.7,44,5,0,68.407,-147.1936,Alaska,4
ak13874177,0,1.7,44,100,0,59.5633,-153.0836,Alaska,12
ak13874636,0,1.7,44,5,0,60.1071,-141.4657,Alaska,14
ak13875586,0,1.7,44,5,0,63.533,-147.7581,Alaska,16
ak13876189,0,1.7,44,15,0,60.7296,-147.6477,Alaska,18
ak13876274,0,1.7,44,5,0,64.6953,-149.8304,Alaska,22
ak13876447,0,1.7,44,70,0,59.89,-151.3821,Alaska,0
ak13876788,0,1.7,44,40,0,60.7462,-151.0229,Alaska,4
ak13877030,0,1.7,44,5,0,68.5829,-144.6911,Alaska,6
ak13877469,0,1.7,44,50,0,62.584,-148.7614,Alaska,9
ak13878358,0,1.7,44,5,0,68.0482,-146.8507,Alaska,13
ak13878378,0,1.7,44,5,0,60.1114,-146.788,Alaska,16
ak13878391,0,1.7,44,5,0,67.1998,-142.9781,Alaska,17
ak13878421,122.3999902,1.7,44,120,0,62.7748,-151.0213,Alaska,21
ak13878554,0,1.7,44,60,0,62.0918,-151.2944,Alaska,1
ak13878624,0,1.7,44,20,0,61.2755,-147.399,Alaska,7
nc72672760,66,1.69,44,10.58,0.1551,39.3323333,-122.8015,California,1
nc72673230,44,1.69,44,4.51,0.03325,36.038,-120.6118333,California,13
ci37447439,37,1.69,44,9.28,0.06165,34.044,-117.6298333,California,11
uw61179902,97,1.69,44,-0.88,0.2998,48.0833333,-121.9293333,Washington,16
ci37671288,75,1.69,44,9.24,0.08383,35.5795,-118.4605,California,6
uw61173497,325,1.68,43,16.7,0.03309,47.5166667,-122.7708333,Washington,8
nc72670371,48,1.68,43,1.68,0.0103,38.8255,-122.7971667,California,4
ci37434359,32,1.68,43,15.27,0.04552,34.067,-117.2716667,California,13
ci37381253,48,1.68,43,-0.03,0.09946,33.7705,-115.9145,California,21
ci37444479,36,1.68,43,3.14,0.007904,35.9538333,-117.6568333,California,21
nc72677956,26,1.68,43,5.52,0.01364,37.7105,-122.1188333,California,19
nc72679846,51,1.68,43,4.98,0.04812,39.5318333,-122.8901667,California,18
nm60156171,46,1.68,43,8.99,0.04601,36.5496667,-89.6173333,Missouri,2
ci37670352,22,1.68,43,9.44,0.04593,34.0071667,-116.9173333,California,1
ci37671888,57,1.68,43,-0.92,0.118,34.7366667,-116.424,California,14
nc72666901,87,1.67,43,12.91,0.106,37.673,-121.6133333,California,1
ci37642472,70,1.67,43,3.15,0.01895,33.1928333,-115.642,California,8
ci37143708,70,1.67,43,3.42,0.0228,33.1885,-115.649,California,21
ci37643384,50,1.67,43,20.37,0.0926,35.2698333,-118.9393333,California,4
hv61359761,87,1.67,43,6.973,0.04338,19.3171667,-155.2506667,Hawaii,21
nc72670336,307,1.67,43,2.65,0.3053,37.4526667,-119.6661667,California,2
nc72670800,89,1.67,43,4.17,0.02771,36.6788333,-121.3041667,California,3
nm60128192,58,1.67,43,8.52,0.05642,36.4825,-89.5395,Missouri,17
ci37446007,48,1.67,43,2.95,0.1929,35.8883333,-118.3598333,California,13
nc72677771,48,1.67,43,2.91,0.006403,38.8433333,-122.8785,California,13
ci37447015,71,1.67,43,2.62,0.09273,33.7653333,-115.9078333,California,18
uu60009515,173,1.67,43,5.66,0.1872,38.3165,-112.1986667,Utah,2
nc72680971,108,1.67,43,2.93,0.1073,39.959,-120.7905,California,1
ci37667416,35,1.67,43,3.1,0.01086,35.9563333,-117.6588333,California,13
nc72668191,45,1.66,42,1.42,0.01075,38.7508333,-122.7243333,California,12
uw61173122,135,1.66,42,-0.22,0.08887,46.5671667,-123.4381667,Washington,13
nc72669646,93,1.66,42,6.91,0.03802,40.4031667,-121.4721667,California,22
nc72669415,228,1.66,42,11.14,0.05499,40.1345,-120.2276667,California,7
nc72671310,51,1.66,42,2.25,0.003579,38.8348333,-122.7906667,California,12
ci37438871,21,1.66,42,2.8,0.07501,34.2935,-117.0031667,California,12
nc71015432,88,1.66,42,11.84,0.1378,39.3136667,-122.781,California,23
nc72676821,58,1.66,42,5.22,0.1864,39.4171667,-123.3158333,California,17
ci37666632,86,1.66,42,4.98,0.1621,36.3966667,-117.8676667,California,21
mb80166429,221,1.66,42,12.01,0.217,43.2873333,-110.5725,Wyoming,15
nc72669051,74,1.65,42,8.1,0.0597,36.2666667,-120.8403333,California,11
nc72670216,103,1.65,42,7.28,0.0319,40.4043333,-121.4636667,California,18
ci37437591,40,1.65,42,11.8,0.09426,33.1738333,-116.4235,California,19
nc72671820,48,1.65,42,11.42,0.08189,37.7766667,-122.1986667,California,15
uu60158107,184,1.65,42,4.88,0.04848,37.3981667,-112.3315,Utah,14
nc72672680,64,1.65,42,7.72,0.1481,39.3195,-122.794,California,23
ci37442007,102,1.65,42,13.73,0.03836,33.9051667,-118.3683333,California,8
ci37446967,26,1.65,42,12.31,0.07893,33.9856667,-116.7186667,California,17
uw61180447,250,1.65,42,-1.04,0.2477,46.2348333,-123.1413333,Washington,16
nc72684826,87,1.65,42,2.55,0.02268,36.0005,-120.5623333,California,4
ci37641176,27,1.64,41,9.84,0.08017,33.449,-116.462,California,20
nc72667691,110,1.64,41,5.98,0.02367,35.6815,-121.1246667,California,16
uu60157132,57,1.64,41,10.62,0.07727,39.4843333,-111.719,Utah,21
ci37642384,48,1.64,41,1.09,0.03708,36.0251667,-117.811,California,3
hv61358161,78,1.64,41,13.284,0.1472,19.5665,-155.1401667,Hawaii,15
nc72669771,86,1.64,41,11.34,0.04027,37.3796667,-118.5251667,California,1
ci37437895,37,1.64,41,4.95,0.02053,33.2491667,-116.4078333,California,6
nc72673425,103,1.64,41,7.02,0.141,39.3171667,-122.785,California,23
nc72673655,207,1.64,41,6.14,0.09116,35.8053333,-121.3808333,California,9
nc72675461,80,1.64,41,2.37,0.01008,38.8131667,-122.8175,California,14
ci37446271,31,1.64,41,15.5,0.04427,33.9526667,-116.7585,California,22
ci37446487,51,1.64,41,6.22,0.02688,34.1183333,-116.9231667,California,6
ci37449191,54,1.64,41,3.56,0.162,36.3978333,-117.8716667,California,23
ci37449383,31,1.64,41,5.08,0.1257,34.1611667,-116.8063333,California,7
nc72683481,73,1.64,41,3.08,0.01076,38.8128333,-122.8128333,California,21
ci37670608,23,1.64,41,11.13,0.08737,33.88,-116.888,California,12
ci37671104,60,1.64,41,0.44,0.2934,36.7708333,-118.1328333,California,23
uu60157007,74,1.63,41,4.39,0.07953,44.5698333,-110.761,Wyoming,9
ci37642216,36,1.63,41,10.28,0.08738,34.0941667,-116.73,California,21
ci37642992,83,1.63,41,3.07,0.01719,33.1906667,-115.641,California,15
nc72670095,211,1.63,41,11.61,0.05746,40.1281667,-120.2205,California,1
nc72670110,211,1.63,41,11.52,0.06571,40.1273333,-120.2088333,California,1
ci37441839,83,1.63,41,9.1,0.09099,33.6543333,-118.3808333,California,3
nc72677456,208,1.63,41,13.32,0.06786,37.3223333,-118.4071667,California,23
hv61381926,105,1.63,41,13.033,0.06588,19.4651667,-155.8516667,Hawaii,2
nc72683816,145,1.63,41,-1.31,0.008331,37.642334,-118.8866653,California,7
uw61172332,108,1.62,40,18.01,0.09023,48.2676667,-122.7643333,Washington,14
nc72670456,80,1.62,40,6.42,0.05393,36.618,-121.1496667,California,7
nc72669405,241,1.62,40,11.67,0.05812,40.1398333,-120.227,California,7
nc72669580,125,1.62,40,2.73,0.2551,40.2543333,-121.146,California,17
nc72672795,68,1.62,40,6.97,0.1569,39.3223333,-122.8051667,California,2
nc72673620,86,1.62,40,5.28,0.01977,37.6295,-118.9403333,California,9
hv61376021,79,1.62,40,30.795,0.01187,19.3215,-155.3866667,Hawaii,23
ci37665312,95,1.62,40,3.86,0.01622,33.1361667,-115.5875,California,12
ci37666592,54,1.62,40,2.01,0.04098,36.1585,-117.8591667,California,20
uu60157072,134,1.61,40,11.13,0.1047,44.6655,-110.0355,Wyoming,14
nm60126997,77,1.61,40,7.36,0.0297,36.302,-89.4988333,Tennessee,13
nc72668466,51,1.61,40,1.63,0.005083,38.839,-122.829,California,20
nc72669365,49,1.61,40,11.59,0.05714,37.7771667,-122.2003333,California,5
nc72669420,228,1.61,40,11.53,0.05807,40.1371667,-120.225,California,7
nc72670460,228,1.61,40,10.44,0.06832,40.1345,-120.2085,California,12
nc72671160,101,1.61,40,-0.39,0.05945,37.0186667,-121.1951667,California,1
nc72672095,83,1.61,40,4.98,0.1105,36.4795,-120.9,California,7
ci37439455,58,1.61,40,-0.82,0.1038,35.0373333,-117.6781667,California,20
